timestamp,error_type,cleaned_message,Source,Destination
2026-04-25 20:19:30.099312000,UDP,34125    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.099821000,TCP,6969    46163 ack seq1447 ack112 win65152 len0 tsval994414717 tsecr3064809166,192.168.0.11,192.168.0.21
2026-04-25 20:19:30.099966000,GTP <TCP>,6969    46163 ack seq1447 ack112 win65152 len0 tsval994414717 tsecr3064809166,192.168.0.11,10.45.0.8
2026-04-25 20:19:30.100062000,UDP,4997    34125 len78,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.248591000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.248709000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.648930000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.649019000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.659933000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.660019000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.856668000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856668000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856668000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856668000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856668000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856668000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856668000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856668000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856676000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.856676000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.858137000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858137000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858137000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858137000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858137000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858137000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858137000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858137000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858141000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.858141000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.901192000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:30.901336000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:30.990810000,HTTP2,headers933,192.168.0.13,192.168.0.12
2026-04-25 20:19:30.990810000,HTTP2,data933,192.168.0.13,192.168.0.12
2026-04-25 20:19:30.991767000,TCP,7777    40870 ack seq2205 ack9199 win501 len0 tsval3029554268 tsecr3012771875,192.168.0.12,192.168.0.13
2026-04-25 20:19:30.991767000,HTTP2,headers933 204 no content,192.168.0.12,192.168.0.13
2026-04-25 20:19:30.991841000,TCP,40870    7777 ack seq9199 ack2240 win501 len0 tsval3012771876 tsecr3029554268,192.168.0.13,192.168.0.12
2026-04-25 20:19:31.017549000,HTTP2,headers208115,192.168.0.15,192.168.0.12
2026-04-25 20:19:31.017549000,HTTP2,data208115,192.168.0.15,192.168.0.12
2026-04-25 20:19:31.017736000,TCP,7777    39368 ack seq2192 ack9199 win630 len0 tsval4080613923 tsecr979617645,192.168.0.12,192.168.0.15
2026-04-25 20:19:31.017736000,HTTP2,headers208115 204 no content,192.168.0.12,192.168.0.15
2026-04-25 20:19:31.017784000,TCP,39368    7777 ack seq9199 ack2227 win602 len0 tsval979617645 tsecr4080613923,192.168.0.15,192.168.0.12
2026-04-25 20:19:31.049734000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.050065000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.249980000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.250213000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.650337000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.650506000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.661291000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.661356000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.747313000,HTTP2,headers208243,192.168.0.14,192.168.0.12
2026-04-25 20:19:31.747314000,HTTP2,data208243,192.168.0.14,192.168.0.12
2026-04-25 20:19:31.747505000,TCP,7777    48588 ack seq2192 ack9262 win657 len0 tsval2399311418 tsecr3162077492,192.168.0.12,192.168.0.14
2026-04-25 20:19:31.747505000,HTTP2,headers208243 204 no content,192.168.0.12,192.168.0.14
2026-04-25 20:19:31.747661000,TCP,48588    7777 ack seq9262 ack2227 win672 len0 tsval3162077493 tsecr2399311418,192.168.0.14,192.168.0.12
2026-04-25 20:19:31.859505000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859505000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859505000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859505000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859505000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859505000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859505000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859505000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859514000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859514000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.859684000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859684000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859684000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859684000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859684000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859684000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859684000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859684000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859687000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.859687000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:31.902640000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:31.903110000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.051039000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.051166000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.251391000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.251498000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.651851000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.652361000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.662642000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.662745000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.797595000,HTTP2,headers208113,192.168.0.16,192.168.0.12
2026-04-25 20:19:32.797595000,HTTP2,data208113,192.168.0.16,192.168.0.12
2026-04-25 20:19:32.797860000,TCP,7777    51050 ack seq2192 ack9199 win773 len0 tsval3660045708 tsecr3433640640,192.168.0.12,192.168.0.16
2026-04-25 20:19:32.797860000,HTTP2,headers208113 204 no content,192.168.0.12,192.168.0.16
2026-04-25 20:19:32.797926000,TCP,51050    7777 ack seq9199 ack2227 win602 len0 tsval3433640640 tsecr3660045708,192.168.0.16,192.168.0.12
2026-04-25 20:19:32.861329000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861330000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861330000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861330000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861330000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861330000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861330000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861330000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861337000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861337000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.861520000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861520000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861520000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861520000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861520000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861520000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861520000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861520000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861523000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.861523000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:32.904260000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:32.904398000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.052440000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.052561000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.252799000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.252935000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.559992000,SCTP,heartbeat ,192.168.0.13,192.168.0.22
2026-04-25 20:19:33.560642000,SCTP,heartbeatack ,192.168.0.22,192.168.0.13
2026-04-25 20:19:33.653534000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.653661000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.664467000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.664551000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863369000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863369000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863369000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863369000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863369000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863370000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863370000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863370000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863377000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863377000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.863588000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863588000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863588000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863588000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863588000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863588000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863588000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863588000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863591000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.863591000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:33.905704000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:33.908189000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.053792000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.053901000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.254190000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.254312000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.622299000,HTTP2,headers208085,192.168.0.20,192.168.0.12
2026-04-25 20:19:34.622299000,HTTP2,data208085,192.168.0.20,192.168.0.12
2026-04-25 20:19:34.622463000,TCP,7777    43340 ack seq2192 ack9199 win501 len0 tsval1601369361 tsecr3425341620,192.168.0.12,192.168.0.20
2026-04-25 20:19:34.622538000,HTTP2,headers208085 204 no content,192.168.0.12,192.168.0.20
2026-04-25 20:19:34.622588000,TCP,43340    7777 ack seq9199 ack2227 win501 len0 tsval3425341621 tsecr1601369361,192.168.0.20,192.168.0.12
2026-04-25 20:19:34.654897000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.655043000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.665271000,UDP,48785    4997 len86,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.665390000,GTP <TCP>,50969    6969 syn seq0 win65280 len0 mss1360 sackperm1 tsval4192531336 tsecr0 ws128,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.665547000,TCP,50969    6969 syn seq0 win65280 len0 mss1360 sackperm1 tsval4192531336 tsecr0 ws128,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.665569000,TCP,6969    50969 syn ack seq0 ack1 win65160 len0 mss1460 sackperm1 tsval994419283 tsecr4192531336 ws128,192.168.0.11,192.168.0.21
2026-04-25 20:19:34.665698000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.665735000,GTP <TCP>,6969    50969 syn ack seq0 ack1 win65160 len0 mss1460 sackperm1 tsval994419283 tsecr4192531336 ws128,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.665744000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.665793000,UDP,4997    48785 len86,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.665942000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.665942000,UDP,48785    4997 len189,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.666016000,GTP <TCP>,50969    6969 ack seq1 ack1 win65280 len0 tsval4192531336 tsecr994419283,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.666017000,GTP <HTTP>,get applicationimgdownsize128 http11 ,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.666065000,TCP,50969    6969 ack seq1 ack1 win65280 len0 tsval4192531336 tsecr994419283,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.666065000,HTTP,get applicationimgdownsize128 http11 ,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.666093000,TCP,6969    50969 ack seq1 ack112 win65152 len0 tsval994419283 tsecr4192531336,192.168.0.11,192.168.0.21
2026-04-25 20:19:34.666279000,GTP <TCP>,6969    50969 ack seq1 ack112 win65152 len0 tsval994419283 tsecr4192531336,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666336000,UDP,4997    48785 len78,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.666502000,TCP,6969    50969 psh ack seq1 ack112 win65152 len116 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,192.168.0.21
2026-04-25 20:19:34.666520000,TCP,6969    50969 psh ack seq117 ack112 win65152 len6740 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,192.168.0.21
2026-04-25 20:19:34.666522000,TCP,6969    50969 ack seq6857 ack112 win65152 len1348 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,192.168.0.21
2026-04-25 20:19:34.666551000,HTTP,http10 200 ok  png,192.168.0.11,192.168.0.21
2026-04-25 20:19:34.666875000,GTP <TCP>,6969    50969 psh ack seq1 ack112 win65152 len116 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666875000,GTP <TCP>,6969    50969 ack seq117 ack112 win65152 len1348 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666875000,GTP <TCP>,6969    50969 ack seq1465 ack112 win65152 len1348 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666875000,GTP <TCP>,6969    50969 ack seq2813 ack112 win65152 len1348 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666875000,GTP <TCP>,6969    50969 ack seq4161 ack112 win65152 len1348 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666875000,GTP <TCP>,6969    50969 psh ack seq5509 ack112 win65152 len1348 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666876000,GTP <TCP>,6969    50969 ack seq6857 ack112 win65152 len1348 tsval994419284 tsecr4192531336 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.666880000,GTP <HTTP>,http10 200 ok  png,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.667013000,UDP,4997    48785 len194,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667013000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667013000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667017000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667047000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667047000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667047000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667047000,UDP,4997    48785 len436,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.667172000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667172000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667172000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667172000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667172000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667174000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667352000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667352000,GTP <TCP>,50969    6969 ack seq112 ack117 win65280 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667352000,GTP <TCP>,50969    6969 ack seq112 ack1465 win64000 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667352000,GTP <TCP>,50969    6969 ack seq112 ack2813 win62720 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667352000,GTP <TCP>,50969    6969 ack seq112 ack4161 win61440 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667352000,GTP <TCP>,50969    6969 ack seq112 ack5509 win60288 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667352000,GTP <TCP>,50969    6969 ack seq112 ack6857 win59136 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667352000,TCP,50969    6969 ack seq112 ack117 win65280 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667361000,TCP,50969    6969 ack seq112 ack1465 win64000 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667362000,TCP,50969    6969 ack seq112 ack2813 win62720 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667362000,TCP,50969    6969 ack seq112 ack4161 win61440 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667362000,GTP <TCP>,50969    6969 ack seq112 ack8205 win57984 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667362000,TCP,50969    6969 ack seq112 ack5509 win60288 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667362000,TCP,50969    6969 ack seq112 ack6857 win59136 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667362000,TCP,50969    6969 ack seq112 ack8205 win57984 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667362000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.667413000,GTP <TCP>,50969    6969 fin ack seq112 ack8564 win64256 len0 tsval4192531338 tsecr994419284,10.45.0.13,192.168.0.11
2026-04-25 20:19:34.667496000,TCP,50969    6969 fin ack seq112 ack8564 win64256 len0 tsval4192531338 tsecr994419284,192.168.0.21,192.168.0.11
2026-04-25 20:19:34.667501000,TCP,6969    50969 ack seq8564 ack113 win65152 len0 tsval994419285 tsecr4192531338,192.168.0.11,192.168.0.21
2026-04-25 20:19:34.667591000,GTP <TCP>,6969    50969 ack seq8564 ack113 win65152 len0 tsval994419285 tsecr4192531338,192.168.0.11,10.45.0.13
2026-04-25 20:19:34.667634000,UDP,4997    48785 len78,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865051000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865051000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865051000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865051000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865051000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865051000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865051000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865051000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865058000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.865276000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865276000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865276000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865276000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865277000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865277000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865277000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865277000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.865279000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.867938000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.867992000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:34.909569000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:34.909728000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.055114000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.055232000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.255555000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.255643000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.656107000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.656210000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.666928000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.667015000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.867231000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867231000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867231000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867231000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867231000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867231000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867232000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867232000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.867240000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:19:35.869102000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.869102000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.869102000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.869102000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.869102000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:19:35.869102000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
